;Event_time                     ;Object_of_reference                                                                                                                                                                                                                                            
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 26 2016  1:41AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER04,MeContext=USA129,ManagedElement=1,Equipment=1,Subrack=1,DownlinkBaseBandPool=1                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;DownlinkBaseBandPool_DlHwLessThanDlCapacity                                                                                                                                                                                                                    ;
;            Oct 26 2016  2:14AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER02,MeContext=URM598                                                                                                                                                                                                     
	 ;Read timed out                                                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 14 2016 12:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER01,MeContext=UGC029,ManagedElement=1,Equipment=1,SectorAntenna=1-1,AntennaBranch=B                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 12 2016  3:08PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER02,MeContext=UAM750                                                                                                                                                                                                     
	 ;Read timed out                                                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 12 2016  4:35PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER07,MeContext=USA171,ManagedElement=1,Equipment=1,SectorAntenna=3-1,AuxPlugInUnit=2                                                                                                                                      
	 ;RETU                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 12 2016  4:59PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER01,MeContext=UGE492,ManagedElement=1,Equipment=1,Cabinet=1,FanGroup=4                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  2:40PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAR08,MeContext=UCI460,ManagedElement=1,NodeBFunction=1                                                                                                                                                                     
	 ;LicencedCapacity=64                                                                                                                                                                                                                                            
	 ;DlCeGracePeriodExpired                                                                                                                                                                                                                                         ;
;            Oct 26 2016  4:51AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER06,MeContext=USA089,ManagedElement=1,Equipment=1,Subrack=1,UplinkBaseBandPool=2                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           
	 ;UplinkBaseBandPool_UlHwLessThanUlCapacity                                                                                                                                                                                                                      ;
;            Oct 26 2016  4:51AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER06,MeContext=USA089,ManagedElement=1,Equipment=1,Subrack=1,UplinkBaseBandPool=1                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           
	 ;UplinkBaseBandPool_UlHwLessThanUlCapacity                                                                                                                                                                                                                      ;
;            Sep 26 2016  5:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER06,MeContext=UZM425,ManagedElement=1,Equipment=1,Subrack=1,DownlinkBaseBandPool=2                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;DownlinkBaseBandPool_DlHwLessThanDlCapacity                                                                                                                                                                                                                    ;
;            Sep 26 2016  5:04PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER06,MeContext=UZM425,ManagedElement=1,Equipment=1,Subrack=1,UplinkBaseBandPool=2                                                                                                                                         
	 ;NULL                                                                                                                                                                                                                                                           
	 ;UplinkBaseBandPool_UlHwLessThanUlCapacity                                                                                                                                                                                                                      ;
;            Oct 18 2016  1:42AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER02,MeContext=USA241,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                                      
	 ;Emergency Unlock has been activated and the alarm will remain till a new Emergency reset key is installed                                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 21 2016  8:47PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER02,MeContext=UST172,ManagedElement=1,Equipment=1,SectorAntenna=2-1,AntennaBranch=A                                                                                                                                      
	 ;Antenna feeder current too high in branch A. Short circuit to TMA branch A                                                                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 21 2016 11:43AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER02,MeContext=UZM620,ManagedElement=1,Equipment=1,HwUnit=SAU-1,AlarmPort=1                                                                                                                                               
	 ;Puerta Abierta                                                                                                                                                                                                                                                 
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 18 2016  1:42AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER02,MeContext=USA241,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;LicencedCapacity=64                                                                                                                                                                                                                                            
	 ;DlCeGracePeriodExpired                                                                                                                                                                                                                                         ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NodeBFunction_HsdpaMultiCarrierInactivityControlLicenseNotValid                                                                                                                                                                                                ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NodeBFunction_FDpchSrbOnHsdpaLicenseNotValid                                                                                                                                                                                                                   ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NodeBFunction_CpcLicenseNotValid                                                                                                                                                                                                                               ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NbirLicenseNotValid                                                                                                                                                                                                                                            ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S1C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 18 2016  7:48AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER08,MeContext=UGE952,ManagedElement=1,Equipment=1,Cabinet=1,FanGroup=4                                                                                                                                                   
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S3C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S1C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S1C1                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C1                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S1C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S3C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S3C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C2                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S1C2                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C3                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S3C2                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C2                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S3C2                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C1                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S3C1                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S1C1                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S2C1                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S3C1                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NodeBFunction_HsdpaMultiCarrierLicenseNotValid                                                                                                                                                                                                                 ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;EulForLargeRbsConfigLicenseNotValid                                                                                                                                                                                                                            ;
;            Oct 21 2016  3:30AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER08,MeContext=USA163,ManagedElement=1,Equipment=1,Subrack=1,DownlinkBaseBandPool=1                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;DownlinkBaseBandPool_DlHwLessThanDlCapacity                                                                                                                                                                                                                    ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1,RbsLocalCell=S1C2                                                                                                                                                  
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;IncrNumHsCodesLicenseNotValid                                                                                                                                                                                                                                  ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
	 ;HsFachLicenseNotValid                                                                                                                                                                                                                                          ;
;            Sep 29 2016  8:23PM;SubNetwork=ONRM_ROOT_MO,SubNetwork=SAER05,MeContext=UAM758,ManagedElement=1,NodeBFunction=1                                                                                                                                                                    
	 ;NULL                                                                                                                                                                                                                                                           
