;Event_time                     ;Object_of_reference                                                                                                                                                                                                                                            
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 21 2016  3:38AM;SubNetwork=OSSRC,ManagedElement=ONRM,AdmNode=Ericsson,AdmHost=masterservice,SubNetwork=ONRM_ROOT_MO_R,SubNetwork=LTE_Region_VIII,MeContext=MBI309                                                                                                              
	 ;NULL                                                                                                                                                                                                                                                           
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,ENodeBFunction=1,SectorCarrier=1                                                                                                                                            
	 ;Insufficient RF power Hardware Activation Codes                                                                                                                                                                                                                
	 ;Resource Allocation Failure Service Degraded                                                                                                                                                                                                                   ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI313,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L33131                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 21 2016  3:37AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI077,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=2                                                                                                                          
	 ;Timeout: Failed to get anuConnectIndication                                                                                                                                                                                                                    
	 ;No Connection                                                                                                                                                                                                                                                  ;
;            Oct 21 2016  3:46AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=LRA086,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=2,RetSubUnit=1                                                                                                               
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 21 2016  3:46AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI729,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M37296                                                                                                                                     
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,SectorEquipmentFunction=2                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,SectorEquipmentFunction=1                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI676,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=3                                                                                                                          
	 ;Timeout: Failed to get anuConnectIndication                                                                                                                                                                                                                    
	 ;No Connection                                                                                                                                                                                                                                                  ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI676,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=2                                                                                                                          
	 ;Timeout: Failed to get anuConnectIndication                                                                                                                                                                                                                    
	 ;No Connection                                                                                                                                                                                                                                                  ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L41063                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L41061                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L41062                                                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 21 2016  3:46AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=LRA775,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=2,RetSubUnit=1                                                                                                               
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI676,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=L36761                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,SectorEquipmentFunction=3                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=LRA772,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                               
	 ;Emergency Unlock has been activated and the alarm will remain till a new Emergency reset key is installed                                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI676,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=1                                                                                                                          
	 ;Timeout: Failed to get anuConnectIndication                                                                                                                                                                                                                    
	 ;No Connection                                                                                                                                                                                                                                                  ;
;            Oct 21 2016  3:47AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRA072,ManagedElement=1,Equipment=1,AntennaUnitGroup=3,AntennaNearUnit=2,RetSubUnit=1                                                                                                               
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI676,ManagedElement=1,Equipment=1,AuxPlugInUnit=RRU-1-1,DeviceGroup=ru                                                                                                                          
	 ;Not functional carrier HW resources [ DL/A ]                                                                                                                                                                                                                   
	 ;HW Fault                                                                                                                                                                                                                                                       ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRO106,ManagedElement=1,ENodeBFunction=1,SectorCarrier=2                                                                                                                                            
	 ;Insufficient RF power Hardware Activation Codes                                                                                                                                                                                                                
	 ;Resource Allocation Failure Service Degraded                                                                                                                                                                                                                   ;
;            Oct 21 2016  3:37AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_II,MeContext=MAN201,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  4:17AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MFN481,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M14816                                                                                                                                       
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  3:36AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MCC094,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  4:27AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI415,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:38AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI425,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:40AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI768,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M37686                                                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;Service Degraded                                                                                                                                                                                                                                               ;
;            Oct 21 2016  3:40AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI768,ManagedElement=1,Equipment=1,AuxPlugInUnit=RRU-6,DeviceGroup=ru,RfPort=A                                                                                                                   
	 ;ReturnLoss 2.1 dB, VSWR 8.3, Sensitivity 100%                                                                                                                                                                                                                  
	 ;VSWR Over Threshold                                                                                                                                                                                                                                            ;
;            Oct 21 2016  3:40AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_II,MeContext=MAN893,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                               
	 ;Emergency Unlock has been activated and the alarm will remain till a new Emergency reset key is installed                                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 21 2016  6:51AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MOH593,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M25936                                                                                                                                       
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  5:22AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI712,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M37124                                                                                                                                     
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  4:28AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_II,MeContext=MAN073,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:51AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_III,MeContext=MAT461,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M14616                                                                                                                                      
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  3:52AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI006,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M30066                                                                                                                                     
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  3:51AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI225,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M32256                                                                                                                                     
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  3:52AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI728,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=3,RetSubUnit=1                                                                                                             
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 21 2016  3:51AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI728,ManagedElement=1,Equipment=1,AntennaUnitGroup=1,AntennaNearUnit=1,RetSubUnit=1                                                                                                             
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 21 2016  3:51AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI796,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M37965                                                                                                                                     
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  4:27AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MFS589,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:52AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI006,ManagedElement=1,ENodeBFunction=1,EUtranCellFDD=M30064                                                                                                                                     
	 ;MOD RRCs, no activity                                                                                                                                                                                                                                          
	 ;Suspected Sleeping Cell                                                                                                                                                                                                                                        ;
;            Oct 21 2016  3:39AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_I,MeContext=LTA027,ManagedElement=1,SystemFunctions=1,Licensing=1                                                                                                                                                
	 ;Emergency Unlock has been activated and the alarm will remain till a new Emergency reset key is installed                                                                                                                                                      
	 ;NULL                                                                                                                                                                                                                                                           ;
;            Oct 21 2016  3:53AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_I,MeContext=LTA027,ManagedElement=1,Equipment=1,AntennaUnitGroup=2,AntennaNearUnit=2,RetSubUnit=1                                                                                                                
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 21 2016  3:27AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MFN444,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:54AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_XV,MeContext=LTA047,ManagedElement=1,Equipment=1,AntennaUnitGroup=3,AntennaNearUnit=2,RetSubUnit=1                                                                                                               
	 ;ANTP_ANU_ERROR_MOTOR_JAM                                                                                                                                                                                                                                       
	 ;RET Failure                                                                                                                                                                                                                                                    ;
;            Oct 21 2016  3:40AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI158,ManagedElement=1,ENodeBFunction=1                                                                                                                                                          
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 21 2016  3:29AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MFS580,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:27AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MCC109,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:44AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI684,ManagedElement=1,ENodeBFunction=1                                                                                                                                                          
	 ;X2 link problem to one or several neighbouring eNodeBs.                                                                                                                                                                                                        
	 ;External Link Failure                                                                                                                                                                                                                                          ;
;            Oct 21 2016  3:28AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MFS684,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                       
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:34AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI936,ManagedElement=1,SystemFunctions=1,Licensing=1,OptionalFeatureLicense=DynamicRABackoff                                                                                                     
	 ;NULL                                                                                                                                                                                                                                                           
	 ;LicenseKeyMissing                                                                                                                                                                                                                                              ;
;            Oct 21 2016  3:31AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRA096,ManagedElement=1,SectorEquipmentFunction=2                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 21 2016  3:31AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRA096,ManagedElement=1,SectorEquipmentFunction=1                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 21 2016  3:32AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI047,ManagedElement=1,Equipment=1,RiLink=1                                                                                                                                                      
	 ;No signal detected, additionalData: id 1, unitId 1, portNo 0(NOT_SET)                                                                                                                                                                                          
	 ;Link Failure                                                                                                                                                                                                                                                   ;
;            Oct 21 2016  3:31AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VI,MeContext=MRA096,ManagedElement=1,SectorEquipmentFunction=3                                                                                                                                                   
	 ;Output power limited by license LCCI_LICENSE_CAPACITY_OUTPUT_POWER                                                                                                                                                                                             
	 ;Inconsistent Configuration                                                                                                                                                                                                                                     ;
;            Oct 21 2016  3:33AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VIII,MeContext=MBI148,ManagedElement=1,Equipment=1,AntennaUnitGroup=2,AntennaNearUnit=1                                                                                                                          
	 ;ANTP_ANU_ERROR_NOT_CALIBRATED                                                                                                                                                                                                                                  
	 ;HW Fault                                                                                                                                                                                                                                                       ;
;            Oct 20 2016  3:41AM;SubNetwork=ONRM_ROOT_MO,SubNetwork=LTE_Region_VII,MeContext=LFN567,ManagedElement=1,ENodeBFunction=1                                                                                                                                                           
